transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_price,cost_price,profit
74501,2023-04-23,18:33:40,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,3.15,2.7
74502,2023-04-23,18:35:29,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2.0999999999999996,1.8000000000000007
74503,2023-04-23,18:36:07,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2.625,2.25
74504,2023-04-23,18:36:36,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,2.0999999999999996,1.8000000000000007
74505,2023-04-23,18:36:50,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,2.0999999999999996,0.9000000000000004
74506,2023-04-23,18:37:03,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2.0999999999999996,0.9000000000000004
74507,2023-04-23,18:38:07,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2.625,2.25
74508,2023-04-23,18:40:49,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2.625,2.25
74509,2023-04-23,18:40:49,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2.4499999999999997,1.0500000000000003
74510,2023-04-23,18:41:33,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,3.3249999999999997,2.8500000000000005
74511,2023-04-23,18:41:41,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2.0999999999999996,1.8000000000000007
74512,2023-04-23,18:43:43,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2.17,0.9300000000000002
74513,2023-04-23,18:45:09,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2.17,1.8600000000000003
74514,2023-04-23,18:49:27,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,1.4,0.6000000000000001
74515,2023-04-23,18:53:01,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,3.15,1.35
74516,2023-04-23,18:53:21,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,1.4,1.2000000000000002
74517,2023-04-23,18:54:21,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
74518,2023-04-23,18:57:35,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,1.75,1.5
74519,2023-04-23,18:57:35,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
74520,2023-04-23,18:58:48,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
74521,2023-04-23,19:02:42,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,3.15,1.35
74522,2023-04-23,19:03:27,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
74523,2023-04-23,19:03:36,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,1.75,1.5
74524,2023-04-23,19:09:25,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,1.75,0.75
74525,2023-04-23,19:10:30,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,1.75,1.5
74526,2023-04-23,19:17:15,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,1.75,1.5
74527,2023-04-23,19:17:42,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2.625,2.25
74528,2023-04-23,19:19:16,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,1.4,0.6000000000000001
74529,2023-04-23,19:22:15,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,1.7849999999999997,0.7650000000000001
74530,2023-04-23,19:23:14,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,1.47,0.6300000000000001
74531,2023-04-23,19:23:14,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
74532,2023-04-23,19:23:40,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
74533,2023-04-23,19:24:35,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2.625,2.25
74534,2023-04-23,19:24:57,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2.625,2.25
74535,2023-04-23,19:25:54,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2.0999999999999996,1.8000000000000007
74536,2023-04-23,19:28:23,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2.0999999999999996,1.8000000000000007
74537,2023-04-23,19:28:27,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,2.4499999999999997,1.0500000000000003
74538,2023-04-23,19:30:59,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2.625,1.125
74539,2023-04-23,19:33:11,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2.0999999999999996,1.8000000000000007
74540,2023-04-23,19:34:48,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2.625,2.25
74541,2023-04-23,19:35:04,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,1.75,0.75
74542,2023-04-23,19:37:38,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,2.625,1.125
74543,2023-04-23,19:38:06,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2.4499999999999997,2.1000000000000005
74544,2023-04-23,19:38:06,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2.275,0.9750000000000001
74545,2023-04-23,19:40:11,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2.17,0.9300000000000002
74546,2023-04-23,19:40:11,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,3.15,1.35
74547,2023-04-23,19:45:43,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2.625,2.25
74548,2023-04-23,19:48:50,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2.17,1.8600000000000003
74549,2023-04-23,19:50:13,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,2.0999999999999996,0.9000000000000004
74550,2023-04-23,19:51:40,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,3.15,2.7
74551,2023-04-23,19:52:49,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,3.3249999999999997,2.8500000000000005
74552,2023-04-23,19:53:28,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,1.75,0.75
74553,2023-04-23,19:55:47,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2.0999999999999996,0.9000000000000004
74554,2023-04-24,06:00:31,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2.625,2.25
74555,2023-04-24,06:00:31,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Caramel syrup,0.8,0.5599999999999999,0.2400000000000001
74556,2023-04-24,06:06:09,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,7.5,1.75,2.25
74557,2023-04-24,06:10:03,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,1.715,0.7350000000000001
74558,2023-04-24,06:14:45,3,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,9.0,2.0999999999999996,2.700000000000001
74559,2023-04-24,06:17:00,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,1.75,0.75
74560,2023-04-24,06:17:23,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,2.8,2.4000000000000004
74561,2023-04-24,06:20:44,2,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,4.2,1.47,1.2600000000000002
74562,2023-04-24,06:20:44,2,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,5.3,1.8549999999999998,1.5900000000000003
74563,2023-04-24,06:21:55,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2.4499999999999997,1.0500000000000003
74564,2023-04-24,06:23:26,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,9.0,2.0999999999999996,2.700000000000001
74565,2023-04-24,06:26:54,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,14.25,3.3249999999999997,4.275
74566,2023-04-24,06:26:54,1,5,Lower Manhattan,81,28.0,Branded,Clothing,I Need My Bean! T-shirt,28.0,19.599999999999998,8.400000000000002
74567,2023-04-24,06:28:42,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,10.5,2.4499999999999997,3.150000000000001
74568,2023-04-24,06:28:42,1,5,Lower Manhattan,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,7.6,5.319999999999999,2.2800000000000002
74569,2023-04-24,06:30:25,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,3.15,2.7
74570,2023-04-24,06:31:04,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,3.15,1.35
74571,2023-04-24,06:32:48,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
74572,2023-04-24,06:32:48,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2.275,0.9750000000000001
74573,2023-04-24,06:34:38,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2.4499999999999997,1.0500000000000003
74574,2023-04-24,06:35:48,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2.17,1.8600000000000003
74575,2023-04-24,06:36:01,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2.0999999999999996,0.9000000000000004
74576,2023-04-24,06:36:09,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,1.75,0.75
74577,2023-04-24,06:36:09,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2.625,1.125
74578,2023-04-24,06:37:11,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,1.75,0.75
74579,2023-04-24,06:38:26,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,1.75,0.75
74580,2023-04-24,06:39:06,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,1.75,1.5
74581,2023-04-24,06:39:47,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,9.0,2.0999999999999996,2.700000000000001
74582,2023-04-24,06:39:54,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,1.715,0.7350000000000001
74583,2023-04-24,06:42:32,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,1.4,1.2000000000000002
74584,2023-04-24,06:44:38,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,1.75,1.5
74585,2023-04-24,06:45:42,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
74586,2023-04-24,06:46:47,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
74587,2023-04-24,06:47:50,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,7.6499999999999995,1.7849999999999997,2.2950000000000004
74588,2023-04-24,06:47:50,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2.4499999999999997,1.0500000000000003
74589,2023-04-24,06:49:48,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2.0999999999999996,1.8000000000000007
74590,2023-04-24,06:49:53,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,1.75,0.75
74591,2023-04-24,06:51:23,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,2.0999999999999996,0.9000000000000004
74592,2023-04-24,06:53:11,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2.0999999999999996,0.9000000000000004
74593,2023-04-24,06:54:18,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2.275,0.9750000000000001
74594,2023-04-24,06:55:21,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2.625,2.25
74595,2023-04-24,06:56:43,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,1.75,1.5
74596,2023-04-24,06:59:36,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,1.75,1.5
74597,2023-04-24,06:59:49,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
74598,2023-04-24,07:00:30,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,1.7849999999999997,0.7650000000000001
74599,2023-04-24,07:00:30,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2.4499999999999997,1.0500000000000003
74600,2023-04-24,07:00:37,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,1.4,0.6000000000000001
74601,2023-04-24,07:02:02,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2.4499999999999997,1.0500000000000003
74602,2023-04-24,07:03:13,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,6.6000000000000005,1.54,1.9800000000000004
74603,2023-04-24,07:03:32,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2.0999999999999996,1.8000000000000007
74604,2023-04-24,07:03:32,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,3.15,1.35
74605,2023-04-24,07:03:45,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2.17,1.8600000000000003
74606,2023-04-24,07:04:45,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,9.3,2.17,2.7900000000000005
74607,2023-04-24,07:05:02,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,2.0999999999999996,0.9000000000000004
74608,2023-04-24,07:06:54,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2.625,1.125
74609,2023-04-24,07:07:28,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,1.4,0.6000000000000001
74610,2023-04-24,07:07:59,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,1.54,0.6600000000000001
74611,2023-04-24,07:08:15,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2.0999999999999996,1.8000000000000007
74612,2023-04-24,07:08:45,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2.0999999999999996,1.8000000000000007
74613,2023-04-24,07:10:58,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,1.75,0.75
74614,2023-04-24,07:10:58,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2.4499999999999997,1.0500000000000003
74615,2023-04-24,07:13:26,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,1.75,0.75
74616,2023-04-24,07:14:24,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
74617,2023-04-24,07:14:24,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
74618,2023-04-24,07:14:32,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2.625,1.125
74619,2023-04-24,07:16:30,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,2.0999999999999996,0.9000000000000004
74620,2023-04-24,07:16:34,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,1.4,0.6000000000000001
74621,2023-04-24,07:16:47,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,1.75,1.5
74622,2023-04-24,07:17:05,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2.625,2.25
74623,2023-04-24,07:17:39,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,1.4,0.6000000000000001
74624,2023-04-24,07:17:56,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,1.7849999999999997,0.7650000000000001
74625,2023-04-24,07:18:27,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2.0999999999999996,0.9000000000000004
74626,2023-04-24,07:19:39,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,2.0999999999999996,0.9000000000000004
74627,2023-04-24,07:20:00,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,2.0999999999999996,1.8000000000000007
74628,2023-04-24,07:21:01,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2.0999999999999996,0.9000000000000004
74629,2023-04-24,07:21:01,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
74630,2023-04-24,07:21:15,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,7.5,1.75,2.25
74631,2023-04-24,07:21:33,3,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,7.5,1.75,2.25
74632,2023-04-24,07:21:59,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2.4499999999999997,2.1000000000000005
74633,2023-04-24,07:24:28,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,1.75,0.75
74634,2023-04-24,07:24:41,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2.4499999999999997,2.1000000000000005
74635,2023-04-24,07:25:39,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,3.15,1.35
74636,2023-04-24,07:25:52,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,1.7849999999999997,0.7650000000000001
74637,2023-04-24,07:25:53,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,1.7849999999999997,0.7650000000000001
74638,2023-04-24,07:25:53,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
74639,2023-04-24,07:26:18,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
74640,2023-04-24,07:26:18,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
74641,2023-04-24,07:26:29,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
74642,2023-04-24,07:26:49,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2.625,2.25
74643,2023-04-24,07:26:53,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,1.54,0.6600000000000001
74644,2023-04-24,07:29:05,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
74645,2023-04-24,07:29:42,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,3.15,2.7
74646,2023-04-24,07:32:07,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,1.54,1.3200000000000003
74647,2023-04-24,07:32:37,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,1.75,1.5
74648,2023-04-24,07:33:33,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2.0999999999999996,0.9000000000000004
74649,2023-04-24,07:34:20,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2.0999999999999996,0.9000000000000004
74650,2023-04-24,07:35:35,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,1.75,0.75
74651,2023-04-24,07:35:38,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2.625,1.125
74652,2023-04-24,07:37:22,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2.625,1.125
74653,2023-04-24,07:37:39,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2.625,1.125
74654,2023-04-24,07:38:40,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
74655,2023-04-24,07:39:33,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,10.5,2.4499999999999997,3.150000000000001
74656,2023-04-24,07:41:59,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2.0999999999999996,0.9000000000000004
74657,2023-04-24,07:42:14,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2.0999999999999996,0.9000000000000004
74658,2023-04-24,07:42:51,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2.625,2.25
74659,2023-04-24,07:42:51,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,0.5599999999999999,0.4800000000000002
74660,2023-04-24,07:42:51,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
74661,2023-04-24,07:44:15,1,8,Hell's Kitchen,1,18.0,Coffee beans,Organic Beans,Brazilian - Organic,18.0,12.6,5.4
74662,2023-04-24,07:44:49,3,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,13.5,3.15,4.050000000000001
74663,2023-04-24,07:46:49,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,1.75,1.5
74664,2023-04-24,07:46:53,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,1.4,1.2000000000000002
74665,2023-04-24,07:47:53,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,2.4499999999999997,2.1000000000000005
74666,2023-04-24,07:47:53,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2.0999999999999996,0.9000000000000004
74667,2023-04-24,07:47:57,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,2.0999999999999996,1.8000000000000007
74668,2023-04-24,07:47:57,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2.275,0.9750000000000001
74669,2023-04-24,07:48:26,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,3.15,1.35
74670,2023-04-24,07:49:26,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2.0999999999999996,0.9000000000000004
74671,2023-04-24,07:50:06,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2.0999999999999996,0.9000000000000004
74672,2023-04-24,07:50:13,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2.0999999999999996,1.8000000000000007
74673,2023-04-24,07:50:13,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2.625,1.125
74674,2023-04-24,07:50:14,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,2.0999999999999996,0.9000000000000004
74675,2023-04-24,07:50:14,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,3.15,1.35
74676,2023-04-24,07:50:48,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
74677,2023-04-24,07:50:48,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
74678,2023-04-24,07:51:34,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,1.75,1.5
74679,2023-04-24,07:52:07,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2.0999999999999996,0.9000000000000004
74680,2023-04-24,07:52:20,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,10.5,2.4499999999999997,3.150000000000001
74681,2023-04-24,07:53:29,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2.9749999999999996,2.5500000000000007
74682,2023-04-24,07:54:45,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
